@relation Training

@attribute ID numeric
@attribute Class {0,1}
@attribute ScoreTag {P,NONE,N,NEU,P+,N+}
@attribute Agreement {DISAGREEMENT,AGREEMENT}
@attribute Irony {NONIRONIC,IRONIC}
@attribute Confidence numeric
@attribute Subjectivity {OBJECTIVE,SUBJECTIVE}
@attribute Fear numeric
@attribute Excited numeric
@attribute Bored numeric
@attribute Happy numeric
@attribute Angry numeric
@attribute Sad numeric
@attribute nbOfChars numeric
@attribute nbOfSymbols numeric
@attribute wordDensity numeric
@attribute nbUniqueWords numeric
@attribute nbOfLinks numeric
@attribute nbOfUniqLinks numeric
@attribute nbOfLetterWords numeric

@data
1364,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.100631,0.274457,0.073401,0.356646,0.136673,0.058192,1610,48,0.211801,156,0,0,287
4551,1,N,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.133378,0.2093,0.040168,0.190495,0.339659,0.087001,2303,20,0.158923,340,1,1,341
4950,0,NEU,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.138089,0.217743,0,0.152607,0.283781,0.20778,1516,160,0.335752,141,0,0,287
4080,1,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.140371,0.251537,0,0.233649,0.31735,0.057094,192,11,0.255208,35,0,0,38
2083,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.15335,0.185873,0.031625,0.18462,0.308839,0.135693,2024,113,0.284585,240,0,0,324
5052,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.193777,0.279712,0,0.193708,0.20993,0.122873,154,9,0.253247,30,0,0,24
2976,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.080083,0.588213,0.031768,0.1962,0.084194,0.019542,206,17,0.31068,47,0,0,31
3221,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.139482,0.200317,0,0.186674,0.299141,0.174386,1746,283,0.358534,154,0,0,272
2477,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.205245,0.147761,0.04892,0.285567,0.082575,0.229931,64,7,0.34375,18,0,0,11
309,0,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.133865,0.372164,0.030951,0.156824,0.20029,0.105906,542,34,0.297048,82,0,0,110
645,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.233145,0.215329,0.047766,0.120913,0.215196,0.167651,1324,200,0.396526,151,0,0,270
819,1,N,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.136154,0.391192,0,0.318344,0.09675,0.057559,426,0,0.14554,62,0,0,59
370,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.156244,0.123252,0.089315,0.108206,0.338904,0.18408,887,53,0.295378,135,0,0,198
3294,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.191959,0.139148,0.049716,0.281272,0.088973,0.248932,66,7,0.333333,18,0,0,11
1707,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.12843,0.461177,0,0.312784,0.059296,0.038313,623,36,0.285714,102,0,0,123
2921,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.205245,0.147761,0.04892,0.285567,0.082575,0.229931,63,7,0.349206,18,0,0,11
3015,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.244261,0.17417,0.077038,0.167094,0.17897,0.158467,1622,135,0.306412,197,0,0,268
3956,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.148151,0.317416,0.052385,0.276023,0.09904,0.106984,258,32,0.356589,53,0,0,46
2584,1,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.169597,0.26515,0.064168,0.309553,0.108111,0.08342,16,2,0.375,6,0,0,4
995,1,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.126435,0.421717,0.047407,0.199266,0.130452,0.074723,325,33,0.332308,66,2,2,60
148,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.103397,0.489378,0,0.271454,0.063853,0.071917,4950,180,0.235556,465,3,1,935
3238,1,P,AGREEMENT,NONIRONIC,96,SUBJECTIVE,0.135758,0.3287,0.03348,0.330258,0.093628,0.078176,273,64,0.395604,43,0,0,35
4803,0,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.145948,0.282621,0,0.348492,0.115512,0.107427,289,16,0.290657,56,0,0,56
3861,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.234043,0.082729,0.024343,0.135038,0.107766,0.416081,757,17,0.231176,89,0,0,151
2667,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.291736,0.190318,0.111693,0.104254,0.134533,0.167467,40,3,0.425,14,0,0,8
694,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.19208,0.163436,0.019759,0.149219,0.233762,0.241744,395,33,0.296203,70,0,0,57
1589,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.270947,0.181439,0.067126,0.172535,0.132525,0.175428,2700,370,0.341852,209,0,0,452
4568,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.172455,0.15258,0.029183,0.249611,0.106871,0.2893,110,13,0.345455,24,0,0,18
1174,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.103563,0.552639,0.031527,0.202369,0.083258,0.026644,91,10,0.373626,22,0,0,16
1549,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.11267,0.132206,0.048526,0.231993,0.31798,0.156624,884,162,0.392534,101,0,0,151
1228,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.107705,0.105123,0.017646,0.263376,0.220235,0.285916,1584,187,0.298611,177,0,0,272
5095,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.183349,0.263287,0.125371,0.133079,0.173574,0.12134,72,3,0.277778,18,0,0,14
1322,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.310879,0.264014,0.027652,0.172939,0.097556,0.12696,385,17,0.283117,78,0,0,83
58,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.12405,0.437174,0.037954,0.240774,0.120644,0.039403,286,30,0.342657,32,0,0,41
3391,0,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.041201,0.323792,0.006959,0.478846,0.140921,0.008282,1767,144,0.281834,176,0,0,339
3574,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.154732,0.134816,0.057301,0.160443,0.272887,0.21982,200,64,0.475,28,0,0,20
475,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.161349,0.176074,0,0.245383,0.236483,0.180712,486,47,0.292181,86,0,0,91
1537,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.15603,0.411117,0.015786,0.233199,0.114119,0.069749,2708,284,0.320532,253,0,0,496
4280,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.07105,0.448988,0.018924,0.104829,0.313963,0.042247,150,7,0.253333,27,0,0,29
4065,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.177888,0.24832,0.062024,0.260398,0.138187,0.113182,122,5,0.270492,27,0,0,22
4995,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.106128,0.451758,0.03722,0.238359,0.098585,0.06795,2960,84,0.213851,330,0,0,545
4199,1,NEU,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.19446,0.096795,0.05135,0.079324,0.392263,0.185808,418,18,0.241627,78,0,0,82
852,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.06505,0.477765,0.015297,0.336885,0.081811,0.023192,210,10,0.271429,39,0,0,47
4396,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.207236,0.144958,0.034448,0.250399,0.079576,0.283383,63,8,0.365079,18,0,0,11
4549,0,N,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.171312,0.299578,0.018029,0.122064,0.175509,0.213508,945,134,0.367196,119,0,0,198
3797,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.170614,0.403545,0,0.202212,0.12785,0.09578,62,5,0.322581,20,0,0,14
3992,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.056879,0.55886,0.009437,0.285461,0.06336,0.026003,44,2,0.204545,9,0,0,6
2352,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.132298,0.324242,0.051829,0.244144,0.168844,0.078644,327,16,0.284404,56,0,0,61
4897,0,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.201058,0.258442,0.022148,0.303541,0.046345,0.168465,100,5,0.31,26,0,0,22
2008,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.142787,0.151396,0.055804,0.279419,0.203119,0.167475,407,69,0.358722,63,0,0,63
2125,0,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.15162,0.381227,0.0456,0.201761,0.145208,0.074584,295,11,0.284746,58,0,0,66
2233,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.244194,0.109915,0.059312,0.154522,0.152627,0.279431,506,26,0.256917,84,0,0,94
2224,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.114742,0.404496,0.035097,0.311753,0.091185,0.042728,298,39,0.362416,61,0,0,49
315,1,P,AGREEMENT,NONIRONIC,92,SUBJECTIVE,0.122835,0.099995,0.071647,0.142563,0.444548,0.118411,267,17,0.333333,72,0,0,62
1295,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2093,0.149904,0.040113,0.280347,0.083683,0.236652,67,8,0.358209,19,0,0,11
3698,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.159877,0.270371,0.086551,0.194004,0.168337,0.12086,3246,202,0.281885,308,0,0,702
4850,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.230285,0.224204,0.059323,0.114037,0.188071,0.184081,213,8,0.28169,46,0,0,46
3678,0,N,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.141007,0.236821,0.075462,0.207407,0.232482,0.106822,518,91,0.393822,96,0,0,92
1105,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.170351,0.096144,0.172049,0.08411,0.340908,0.136439,327,11,0.266055,62,0,0,76
3500,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.138607,0.099731,0.033812,0.104335,0.494653,0.128863,1577,93,0.264426,167,0,0,320
2082,0,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.178491,0.268642,0.055355,0.251567,0.176284,0.069662,843,128,0.345196,118,0,0,153
3223,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.20219,0.147356,0.038633,0.31253,0.077363,0.221928,63,7,0.349206,18,0,0,11
5170,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.235522,0.148802,0.044995,0.123678,0.193815,0.253188,446,32,0.246637,61,0,0,73
4949,1,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.074522,0.453053,0.011251,0.33413,0.103177,0.023867,1663,222,0.333734,184,0,0,217
4109,0,NONE,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.207247,0.253685,0.049301,0.185449,0.190009,0.114309,195,7,0.251282,39,0,0,41
3239,1,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.156807,0.23602,0.042499,0.26525,0.215188,0.084236,58,3,0.293103,16,0,0,12
4291,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.182961,0.105701,0.056571,0.097498,0.345793,0.211476,380,11,0.223684,69,0,0,65
686,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.182163,0.184966,0.043166,0.229711,0.098498,0.261496,67,10,0.38806,19,0,0,11
4182,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.191802,0.164095,0.063171,0.274995,0.141319,0.164617,337,33,0.329377,75,0,0,78
161,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.206293,0.132971,0.049426,0.145716,0.300774,0.16482,6600,1013,0.353485,445,0,0,1310
4442,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.22904,0.162352,0.037837,0.272362,0.076093,0.222316,66,7,0.333333,18,0,0,11
4849,1,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.206886,0.344933,0.088521,0.164615,0.100954,0.094092,623,42,0.272873,109,2,1,110
2914,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.124601,0.340283,0.036185,0.245672,0.171669,0.081589,695,74,0.300719,93,0,0,120
2935,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.133411,0.262547,0.114596,0.197062,0.189605,0.10278,3490,157,0.249284,324,0,0,653
2742,1,P,DISAGREEMENT,IRONIC,84,SUBJECTIVE,0.177585,0.297996,0,0.233074,0.191047,0.100298,277,40,0.33574,62,1,1,50
2065,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.143155,0.236757,0.172099,0.183649,0.142328,0.122012,291,39,0.367698,59,0,0,48
236,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.122356,0.381151,0.02883,0.301193,0.087811,0.07866,2872,253,0.292131,267,0,0,552
2101,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.203473,0.140822,0.041482,0.186651,0.242572,0.185,105,9,0.352381,30,0,0,19
2055,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.165117,0.178132,0,0.211857,0.228388,0.216506,783,106,0.34355,86,0,0,138
3518,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.129455,0.2624,0.039912,0.180556,0.310512,0.077166,139,7,0.273381,33,0,0,21
1096,1,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.145764,0.245976,0,0.212529,0.253494,0.142237,477,4,0.157233,75,0,0,71
1211,1,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.08428,0.37434,0.022946,0.338895,0.154669,0.02487,144,8,0.284722,33,0,0,33
1261,1,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.147936,0.326253,0.030314,0.356679,0.087355,0.051463,344,42,0.30814,64,2,1,62
407,1,N,DISAGREEMENT,IRONIC,76,SUBJECTIVE,0.203815,0.075032,0.089603,0.101194,0.21669,0.313667,1537,54,0.264802,212,0,0,340
640,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.166016,0.200768,0,0.219147,0.27697,0.1371,927,182,0.399137,102,0,0,165
2725,1,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.141629,0.229288,0.043888,0.137578,0.311474,0.136144,87,2,0.275862,20,0,0,20
1592,0,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.099437,0.433351,0.041427,0.279706,0.100305,0.045773,3446,371,0.328497,301,0,0,664
3701,1,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.331816,0.241012,0.020626,0.207244,0.062355,0.136947,1017,38,0.281219,142,0,0,242
2189,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.2621,0.167077,0.041214,0.229972,0.089551,0.210086,1575,92,0.323175,200,0,0,415
1867,1,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.199617,0.133568,0.0616,0.146169,0.255332,0.203714,2223,65,0.238866,282,0,0,455
682,1,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.17368,0.17528,0.040352,0.12515,0.376269,0.109269,499,6,0.160321,79,0,0,74
3801,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.165441,0.385932,0.035,0.257197,0.077306,0.079124,563,20,0.257549,89,0,0,120
2604,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.14569,0.172707,0.062276,0.116699,0.339273,0.163355,7753,303,0.22301,635,0,0,1399
608,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.106805,0.515892,0.037553,0.234715,0.075662,0.029372,118,4,0.194915,22,0,0,16
2857,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.138134,0.181187,0.02981,0.289224,0.220902,0.140743,236,75,0.516949,38,0,0,34
3756,0,N,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.222653,0.149104,0.054583,0.105473,0.280513,0.187674,180,9,0.316667,46,0,0,44
1944,0,NEU,DISAGREEMENT,NONIRONIC,91,OBJECTIVE,0.125219,0.420242,0.032781,0.217682,0.135398,0.068678,334,12,0.272455,62,0,0,68
4044,1,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.104064,0.434497,0.007861,0.358296,0.069051,0.026232,513,36,0.302144,95,2,1,115
2297,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.143382,0.237007,0.043272,0.136975,0.304986,0.134378,4040,171,0.240099,434,0,0,779
1265,0,N,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.177168,0.280366,0,0.358135,0.10876,0.075572,402,74,0.355721,60,1,1,60
1474,1,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.164131,0.464613,0.015835,0.261402,0.05572,0.038299,313,21,0.28754,55,2,2,68
2844,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.221248,0.165615,0.048416,0.205022,0.164674,0.195025,280,15,0.257143,55,0,0,50
3504,1,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.245998,0.271544,0,0.201077,0.1651,0.11628,195,8,0.220513,36,0,0,35
11,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.094651,0.403665,0.022771,0.326068,0.117299,0.035547,5613,165,0.214146,453,0,0,1008
1005,1,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.153834,0.262429,0,0.350231,0.149952,0.083554,118,16,0.305085,23,0,0,18
142,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.107391,0.407566,0.036559,0.282371,0.112748,0.053365,2110,75,0.248815,310,0,0,419
4855,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.169793,0.354443,0.03846,0.208394,0.142502,0.086409,441,16,0.274376,90,0,0,97
3672,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.134706,0.289135,0,0.246708,0.181226,0.148225,226,74,0.522124,37,0,0,31
1726,0,P+,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.206062,0.314654,0.0718,0.229955,0.115368,0.062161,190,6,0.268421,44,0,0,41
440,1,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.09856,0.361479,0.023238,0.327158,0.133152,0.056412,1507,233,0.347047,189,2,2,223
560,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.150858,0.189377,0.02183,0.413706,0.108262,0.115967,161,8,0.236025,28,0,0,30
3576,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.229583,0.14802,0.048489,0.201235,0.196814,0.175859,147,7,0.326531,35,0,0,36
1532,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.144487,0.172293,0.080508,0.13287,0.237759,0.232084,1151,107,0.301477,141,0,0,229
1992,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.228573,0.277077,0.04138,0.192686,0.091534,0.168749,169,13,0.337278,49,0,0,37
509,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.17286,0.111119,0.032218,0.249788,0.21633,0.217685,593,19,0.246206,114,0,0,84
3860,0,P+,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.130868,0.224186,0.021706,0.338005,0.095805,0.18943,72,3,0.208333,15,0,0,12
2117,0,P,AGREEMENT,NONIRONIC,97,OBJECTIVE,0.192976,0.294806,0.041834,0.17937,0.177832,0.113183,992,83,0.316532,139,0,0,179
2996,0,NEU,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.28799,0.13013,0.01692,0.07927,0.189998,0.295693,275,17,0.334545,58,0,0,59
1348,1,N,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.15002,0.205112,0,0.150518,0.237922,0.256428,257,2,0.136187,34,0,0,33
256,1,P,AGREEMENT,NONIRONIC,92,SUBJECTIVE,0.189276,0.281676,0.032229,0.229066,0.186312,0.08144,579,30,0.262522,93,2,1,120
3043,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.101036,0.376596,0.047642,0.287199,0.121676,0.065851,69,7,0.333333,17,0,0,10
2923,0,N,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.117771,0.348111,0.038963,0.322098,0.119673,0.053383,147,10,0.319728,38,0,0,28
4766,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.150508,0.07705,0.041644,0.047182,0.427999,0.255618,3832,293,0.302192,304,0,0,784
1639,1,P+,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.167024,0.259552,0.063796,0.202646,0.187722,0.119259,241,17,0.307054,56,0,0,46
4086,1,NEU,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.117926,0.101958,0.037248,0.172386,0.169962,0.400521,581,48,0.314974,115,2,1,107
3243,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.144303,0.210223,0.034884,0.298492,0.194964,0.117134,165,10,0.278788,33,0,0,24
3193,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.111597,0.160853,0.031125,0.18167,0.390225,0.12453,927,130,0.346278,92,0,0,164
950,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,?,?,?,?,?,?,22975,5292,0.385506,1645,0,0,3429
2648,1,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.222522,0.183383,0,0.196412,0.17801,0.219673,232,5,0.193966,40,0,0,40
3523,1,P,AGREEMENT,NONIRONIC,92,SUBJECTIVE,0.09085,0.150238,0.057393,0.423055,0.156401,0.122062,468,81,0.425214,104,0,0,106
2072,0,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.152061,0.154604,0.039233,0.134084,0.366696,0.153323,2806,85,0.233428,276,0,0,561
16,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.137146,0.274582,0.013203,0.151989,0.330954,0.092127,7271,259,0.231055,577,0,0,1369
837,0,P,AGREEMENT,NONIRONIC,92,SUBJECTIVE,0.201195,0.239078,0.100249,0.150103,0.197076,0.1123,170,6,0.3,40,0,0,42
4923,1,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.129762,0.076546,0.019807,0.049418,0.56091,0.163557,1788,108,0.267897,239,1,1,349
3934,1,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.094125,0.17679,0.040665,0.310703,0.322801,0.054916,14,1,0.357143,5,0,0,4
3823,0,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.153124,0.329219,0.026899,0.172263,0.170059,0.148436,272,12,0.283088,55,0,0,57
5005,1,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.213641,0.204449,0.268778,0.107347,0.063999,0.141785,317,11,0.277603,65,0,0,75
3954,1,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.232993,0.39968,0.021394,0.266416,0.041097,0.038419,497,37,0.28169,90,2,2,98
3723,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.117184,0.480974,0.029323,0.236716,0.095369,0.040434,94,8,0.351064,21,0,0,17
242,1,P,AGREEMENT,NONIRONIC,92,SUBJECTIVE,0.162087,0.214103,0.068632,0.228803,0.218169,0.108205,197,10,0.299492,44,0,0,45
3367,0,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.194575,0.162083,0.017826,0.234314,0.237413,0.153789,947,119,0.347413,138,0,0,177
1669,1,P,AGREEMENT,NONIRONIC,98,OBJECTIVE,0.132203,0.231438,0,0.244681,0.270851,0.120828,117,8,0.282051,28,0,0,23
441,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.133934,0.182177,0.090208,0.203352,0.288529,0.101799,4531,499,0.303686,337,0,0,867
3994,0,P+,AGREEMENT,NONIRONIC,98,OBJECTIVE,0.166833,0.210403,0.152594,0.177575,0.189647,0.102948,400,34,0.29,71,0,0,69
3316,1,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.088522,0.242246,0.105274,0.096118,0.422335,0.045505,31,3,0.290323,9,0,0,6
4372,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.190455,0.066676,0.157911,0.065328,0.29821,0.22142,342,8,0.266082,56,0,0,73
4263,1,N,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.16346,0.127691,0.030904,0.097349,0.405574,0.175022,1040,73,0.225,166,1,1,159
4226,1,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.113141,0.231519,0.040645,0.27402,0.211341,0.129333,343,15,0.206997,62,0,0,54
2881,0,P,AGREEMENT,NONIRONIC,92,SUBJECTIVE,0.182495,0.175467,0.086424,0.104954,0.295028,0.155632,159,4,0.27044,33,0,0,37
5044,0,P,AGREEMENT,NONIRONIC,97,OBJECTIVE,0.142084,0.210001,0.050204,0.26575,0.220612,0.111349,821,107,0.315469,95,0,0,142
1663,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.256494,0.306474,0.042257,0.251403,0.073039,0.070333,491,27,0.299389,106,1,1,108
4863,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.136831,0.25015,0.040063,0.390971,0.089561,0.092425,416,32,0.254808,64,1,1,66
1056,0,P,AGREEMENT,NONIRONIC,98,SUBJECTIVE,0.091843,0.221928,0.013077,0.499925,0.132416,0.040811,607,17,0.237232,86,0,0,125
2195,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.150065,0.262847,0.046602,0.215618,0.172087,0.152781,364,36,0.28022,62,0,0,52
1248,0,P,AGREEMENT,NONIRONIC,97,OBJECTIVE,0.181713,0.358661,0.099601,0.13976,0.15331,0.066954,177,10,0.305085,39,0,0,36
4518,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.130664,0.218151,0,0.252271,0.209725,0.189189,238,74,0.491597,38,0,0,32
3041,1,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.182597,0.274045,0,0.200979,0.207521,0.134857,1189,64,0.211943,175,1,1,184
4901,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.205565,0.151677,0.044063,0.263283,0.086682,0.248731,61,7,0.360656,18,0,0,11
1321,0,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.154157,0.235278,0,0.316588,0.085508,0.208469,942,81,0.334395,115,0,0,189
2549,0,NEU,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.150913,0.288726,0.057853,0.237376,0.149231,0.115901,299,14,0.284281,61,0,0,63
2197,0,N,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.155296,0.150617,0.066631,0.105403,0.352889,0.169163,843,132,0.377224,102,0,0,145
803,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.137119,0.280838,0.034839,0.333915,0.116829,0.09646,601,36,0.281198,92,0,0,124
4969,0,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.158668,0.360626,0.064925,0.251011,0.110732,0.054039,320,15,0.309375,55,0,0,70
4062,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.074151,0.418455,0.037844,0.335819,0.096507,0.037224,145,10,0.289655,31,0,0,22
4459,0,NEU,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.146896,0.169233,0,0.3092,0.255398,0.119274,645,104,0.367442,100,0,0,99
