ID,Class,ScoreTag,Agreement,Irony,Confidence,Subjectivity,Fear,Excited,Bored,Happy,Angry,Sad
2049,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1555102429,0.2912550348,0.04751973,0.2678953866,0.1234438217,0.1143757839
3359,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1666446251,0.1154929472,0.2295474466,0.1079090692,0.1345902532,0.2458156588
2821,?,P,DISAGREEMENT,IRONIC,76,SUBJECTIVE,0.2266984269,0.1077991087,0.039269257,0.1485190285,0.2383115926,0.2394025865
3921,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1596175642,0.2353490703,0.0,0.2574762831,0.2017673068,0.1457897757
3541,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1028639937,0.5493984634,0.0773468383,0.1644940079,0.0771956562,0.0287010405
2731,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1478541962,0.2008238967,0.0740898536,0.2586898591,0.2124342441,0.1061079504
4770,?,N,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1480543854,0.3170066424,0.0598367268,0.2053715761,0.2000315046,0.0696991646
1796,?,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1075276628,0.3476501597,0.0395495977,0.3752175041,0.0648708568,0.0651842189
1543,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2851163,0.1371993145,0.0212971873,0.2424964011,0.0590348915,0.2548559057
2930,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1613113903,0.1462497293,0.0830758225,0.169500906,0.3010708489,0.1387913029
930,?,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.0921188768,0.5372906093,0.0591819659,0.180360351,0.1101522699,0.0208959271
1683,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1331088242,0.1523459584,0.0580912033,0.0749041499,0.4284477293,0.1531021348
3592,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1438549308,0.1839180535,0.0399807001,0.1586258612,0.3038092946,0.1698111598
3526,?,N,DISAGREEMENT,NONIRONIC,92,OBJECTIVE,0.1769569971,0.1146171592,0.0210529844,0.1587362201,0.1890128358,0.3396238033
4545,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.2400338449,0.1488263781,0.0742952934,0.1059107108,0.2273753284,0.2035584443
2243,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1703135926,0.1544053172,0.0859145636,0.1179631892,0.1992352234,0.2721681139
805,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1281268653,0.2053047591,0.0437494023,0.2548181844,0.2503856971,0.1176150919
4674,?,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.0983482692,0.1280403685,0.0371650909,0.196933512,0.3469739398,0.1925388196
4173,?,P,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.1782656294,0.1717545876,0.0560913128,0.0675594304,0.3918507802,0.1344782597
3878,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.136782169,0.203182287,0.0880568181,0.2708063133,0.1843997536,0.116772659
1215,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1346703051,0.0432691708,0.0434723342,0.0382905163,0.5781880849,0.1621095887
1190,?,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1465745028,0.2660878232,0.0359478071,0.2605282966,0.1638823581,0.1269792122
2031,?,NEU,DISAGREEMENT,NONIRONIC,86,OBJECTIVE,0.1767520195,0.3656863567,0.0,0.3004696005,0.0986934694,0.058398554
345,?,N,AGREEMENT,NONIRONIC,92,SUBJECTIVE,0.2619202417,0.107113711,0.0881031701,0.1158566324,0.2012932445,0.2257130003
3465,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1287175101,0.2187929461,0.0399497399,0.345667364,0.1462361473,0.1206362926
4573,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1732778277,0.1309833776,0.035980605,0.1887867306,0.3228961574,0.1480753016
906,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1224011639,0.2132270151,0.0,0.2590004346,0.1970424087,0.2083289778
2345,?,NEU,DISAGREEMENT,NONIRONIC,86,OBJECTIVE,0.2077256687,0.2027952583,0.0605362268,0.2040277971,0.2421083227,0.0828067264
4619,?,P,DISAGREEMENT,NONIRONIC,86,OBJECTIVE,0.1250972944,0.1673463554,0.0,0.2011281421,0.3484570139,0.1579711942
4014,?,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1206373696,0.2183850426,0.0475648027,0.1279855634,0.3937439411,0.0916832805
1510,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1250395433,0.3151414042,0.0293400912,0.2425238627,0.2246477576,0.0633073409
3532,?,NEU,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.1558488525,0.1593787306,0.2433700886,0.0924828977,0.2007738887,0.1481455419
942,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.2184939926,0.2118360364,0.0564826996,0.1800687955,0.1393210643,0.1937974116
3022,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1945314927,0.153282086,0.0355369181,0.3091644961,0.0870798233,0.2204051837
274,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1193279107,0.2527080055,0.0414989506,0.315209091,0.1376162336,0.1336398086
601,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1445336429,0.1313735244,0.0834601286,0.1333195288,0.3695360311,0.1377771443
548,?,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.1228985042,0.4134212847,0.060176978,0.1600430677,0.1660710993,0.0773890662
2924,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.2683518884,0.3140315066,0.0163535035,0.2807673133,0.0480427553,0.0724530329
4071,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1737968559,0.289059162,0.0350190646,0.2763060021,0.1394555591,0.0863633562
549,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2055647115,0.1516770576,0.0440629574,0.2632828301,0.0866816368,0.2487308065
4817,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1962398678,0.1518095462,0.0400081258,0.2742741993,0.0773507659,0.260317495
1808,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1431734588,0.2691036677,0.0858641182,0.3292934265,0.0934293719,0.0791359569
3320,?,P,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.1072832416,0.2512466211,0.0123652565,0.5494619638,0.0503218545,0.0293210626
3291,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1305311861,0.3063310796,0.0435382721,0.2304739026,0.1841555538,0.1049700059
73,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1408744929,0.1809662894,0.0982056456,0.1975182033,0.2389394404,0.1434959283
4648,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1493461025,0.20252924,0.0416648499,0.3251985097,0.1438230189,0.1374382791
2527,?,P,DISAGREEMENT,IRONIC,76,SUBJECTIVE,0.1701373174,0.1174519143,0.0776675347,0.0829881856,0.3386226943,0.2131323538
2555,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1072301985,0.5355657637,0.0219849495,0.1951232608,0.1037278033,0.0363680242
3898,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.1419286529,0.4061562108,0.065728978,0.1819922633,0.1362527161,0.0679411789
2975,?,N,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.1950699027,0.1551685752,0.0426149465,0.102520229,0.2997771542,0.2048491925
1332,?,N,DISAGREEMENT,IRONIC,84,SUBJECTIVE,0.1562714397,0.2045762971,0.0433724187,0.2062050353,0.2568070717,0.1327677375
5039,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1591754447,0.1346200374,0.0461209387,0.3019756541,0.1451054184,0.2130025067
1768,?,N,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.2123222469,0.2165893292,0.0320305829,0.1990057808,0.1569308934,0.1831211668
1046,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1837266139,0.1533712892,0.1603680313,0.1014404744,0.20830917,0.1927844213
4500,?,NEU,DISAGREEMENT,IRONIC,84,SUBJECTIVE,0.0843650655,0.5661736143,0.0259607772,0.1872206384,0.085895877,0.0503840277
4245,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.097183286,0.1180600463,0.1186589404,0.1058426066,0.4523625978,0.1078925229
4417,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1248693838,0.2224243258,0.0618089246,0.1212236303,0.3610346741,0.1086390614
642,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1780292145,0.1647844422,0.0436961639,0.1404322379,0.3199286415,0.1531293001
999,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1166930474,0.2679039557,0.0431274762,0.1166696081,0.3803241268,0.0752817857
4441,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2456843272,0.1747479627,0.0467884536,0.1651700346,0.2027616371,0.1648475847
857,?,P,AGREEMENT,NONIRONIC,92,SUBJECTIVE,0.1476550544,0.2459170356,0.0,0.2448763495,0.2208997728,0.1406517877
2768,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.269101433,0.2219798183,0.0304926676,0.0899831587,0.1597489561,0.2286939662
3525,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1264007093,0.3407365764,0.0954649588,0.2482357392,0.1129385214,0.0762234949
3017,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1867542587,0.1909914139,0.0314279245,0.2317760801,0.111539243,0.2475110798
4526,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1185696636,0.2863981223,0.0,0.4122954762,0.1494700589,0.0332666789
154,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1701543235,0.2226377889,0.0849188388,0.161461896,0.1794785061,0.1813486466
4331,?,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1481527853,0.3904922964,0.0259399141,0.269748284,0.1102085308,0.0554581893
2451,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.202661472,0.1427733784,0.0411654824,0.271060649,0.0824939494,0.2598450689
1399,?,N,AGREEMENT,NONIRONIC,92,OBJECTIVE,0.1411456252,0.2028689871,0.0686951204,0.1626607431,0.2982753362,0.1263541881
629,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1362696671,0.4523229307,0.0,0.1637847888,0.130597509,0.1170251044
1490,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1930722593,0.3851688727,0.0192652306,0.311190047,0.0443644304,0.04693916
1604,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1459287597,0.2166642212,0.1042301891,0.1634615154,0.2313903591,0.1383249556
929,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1867542587,0.1909914139,0.0314279245,0.2317760801,0.111539243,0.2475110798
1522,?,P,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.1825891853,0.2579794888,0.0393814742,0.3005721195,0.1319834924,0.0874942397
1607,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2113068577,0.1359623594,0.0351108516,0.2887231112,0.0778894691,0.251007351
4246,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2113068577,0.1359623594,0.0351108516,0.2887231112,0.0778894691,0.251007351
1956,?,P,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.0942533655,0.0814948901,0.346255528,0.1097614768,0.2601840319,0.1080507076
1789,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1046891317,0.4489743789,0.0218847356,0.2267315145,0.1622424908,0.0354777485
3986,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1917249021,0.1999687044,0.0466753739,0.2942618595,0.1441421481,0.123227012
2140,?,N,DISAGREEMENT,IRONIC,82,SUBJECTIVE,0.1017766623,0.3804543453,0.0150858558,0.4465297484,0.0395757561,0.0165776322
1629,?,P,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.2069904838,0.1006647622,0.1229942025,0.0721066669,0.2534345443,0.2438093402
4912,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.1481085306,0.4227244307,0.0460918742,0.2454367263,0.0940757572,0.043562681
1833,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.2250114633,0.1139449063,0.0966937567,0.1480429164,0.1685974908,0.2477094665
4582,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1852103122,0.330829427,0.0,0.2675798256,0.1159927868,0.1003876484
3777,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.0741215665,0.3760414772,0.0152292106,0.4518238168,0.0679808535,0.0148030754
4189,?,N,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.0904639055,0.2231687853,0.0611953947,0.2288722942,0.2758551779,0.1204444425
3094,?,NEU,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.1325389124,0.1342823847,0.1606329721,0.3067819498,0.126676835,0.139086946
939,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1453826331,0.0661600468,0.0191096893,0.2324837071,0.1350742954,0.4017896283
4167,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1582567379,0.1976400024,0.0665202167,0.1646030544,0.2607477637,0.152232225
2384,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1358300839,0.2757894871,0.0,0.238215019,0.2518893917,0.0982760183
346,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1799192049,0.2539523112,0.0468976325,0.1464426025,0.2408647437,0.1319235051
919,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1784783965,0.3616415423,0.0429260652,0.2055613588,0.1352978097,0.0760948275
3872,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.1313838256,0.3768319797,0.0,0.3664236267,0.0747256807,0.0506348873
2450,?,P,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.0931155011,0.2419036596,0.0428984625,0.4339373937,0.116244414,0.0719005691
5121,?,P+,AGREEMENT,NONIRONIC,97,OBJECTIVE,0.1415606928,0.287277082,0.0082661404,0.4685116143,0.0680320738,0.0263523967
4669,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.2226260227,0.141658004,0.0402220829,0.2297938607,0.2073329719,0.1583670578
558,?,P,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.2967140458,0.1762166111,0.0195727078,0.1320793971,0.1473048355,0.2281124027
3261,?,P,DISAGREEMENT,NONIRONIC,92,OBJECTIVE,0.1166343623,0.3031294755,0.0263864763,0.2585624591,0.2153647939,0.079922433
4238,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.2096431176,0.3445168081,0.0,0.2237962164,0.1081873914,0.1138564665
3163,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1690680495,0.3079342873,0.1013134506,0.1719578336,0.1190748932,0.1306514858
3456,?,P,AGREEMENT,NONIRONIC,98,SUBJECTIVE,0.1202863335,0.2451061355,0.0,0.2469463073,0.2758175061,0.1118437174
646,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2290396571,0.1623518359,0.0378369334,0.2723621053,0.0760933262,0.2223161421
1414,?,N+,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.2168997959,0.1783518532,0.0427759606,0.1347868848,0.2765051038,0.1506804017
1823,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1162761867,0.3516321357,0.0837397359,0.2793658351,0.1157660375,0.0532200692
882,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1633069503,0.1918823465,0.0684324915,0.3064147596,0.2004123811,0.069551071
887,?,P,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.1283343977,0.3741552357,0.0,0.310839771,0.1055768118,0.0810937837
3599,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1536664394,0.180754712,0.0412910253,0.3973429017,0.0964607623,0.1304841593
3543,?,NEU,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.2232111801,0.2221265256,0.0333727231,0.1607543363,0.2111863358,0.1493488992
2087,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1170892305,0.4984905773,0.0080322764,0.2413645404,0.1100019875,0.0250213879
64,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2188149329,0.1822703323,0.0465995875,0.189930124,0.1999622169,0.1624228064
3201,?,P+,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1403264245,0.4874853398,0.0258113361,0.2404624878,0.061741926,0.0441724858
258,?,N,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.2040736438,0.1350549806,0.0984948738,0.1253996428,0.251513194,0.185463665
3317,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1738889797,0.09871056,0.0471110513,0.0843367626,0.3917413615,0.2042112849
524,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2055647115,0.1516770576,0.0440629574,0.2632828301,0.0866816368,0.2487308065
5030,?,P+,AGREEMENT,NONIRONIC,98,SUBJECTIVE,0.1423257942,0.2328928306,0.0,0.2258592609,0.2350188115,0.1639033028
1298,?,P,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.1381125883,0.4279925856,0.0371009053,0.2440196209,0.1106950499,0.0420792499
3930,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1789137897,0.2286617114,0.0554705474,0.2375730485,0.1655206664,0.1338602366
728,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1668212207,0.1906001973,0.0217674075,0.1962739365,0.3427896179,0.0817476203
5168,?,NEU,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.1627013987,0.2300042352,0.0837380862,0.2292158132,0.1808208629,0.1135196039
1076,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.0846070974,0.2873285179,0.0517182416,0.3569900378,0.1552354499,0.0641206555
4713,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.099671639,0.3396674042,0.0537849141,0.2502158632,0.1312239189,0.1254362606
4649,?,P,AGREEMENT,NONIRONIC,92,SUBJECTIVE,0.08908955,0.3170071696,0.0170534588,0.4622710804,0.0854188294,0.0291599117
1425,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.136277632,0.3503208422,0.0533961168,0.158410434,0.1964535042,0.1051414708
4261,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1434933691,0.1717135472,0.0652004766,0.1781695929,0.2146577317,0.2267652825
314,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1587228006,0.1197861054,0.115724669,0.0856042274,0.3694860137,0.1506761838
2075,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.3041219192,0.2363222485,0.0383809721,0.2334096671,0.1107815132,0.0769836799
2787,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1605567676,0.2619767581,0.0628025184,0.2442506217,0.1434463938,0.1269669405
2875,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1199583743,0.2326449624,0.0,0.5703533226,0.0423565956,0.0346867451
414,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1471145176,0.1899848081,0.0631949801,0.294637471,0.0748111767,0.2302570464
40,?,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1346131691,0.215236804,0.0,0.3609016484,0.1831859157,0.1060624628
90,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1929582083,0.0984219211,0.0176221868,0.0798315255,0.4913827037,0.1197834546
2426,?,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.2001279271,0.1382137088,0.0761785417,0.1130630973,0.254885094,0.2175316311
4654,?,N,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1778768743,0.2204203298,0.0282362823,0.3049230205,0.1413456102,0.1271978829
1695,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1347701032,0.20689005,0.0456557827,0.1546298116,0.2977264767,0.1603277758
2763,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1009883834,0.5007060534,0.0426357995,0.2108184051,0.1042730354,0.0405783231
4723,?,N,DISAGREEMENT,NONIRONIC,92,OBJECTIVE,0.172634294,0.1080541926,0.0,0.1295152237,0.3174294162,0.2723668735
4859,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1553103838,0.3063143989,0.0,0.1996842708,0.1710424923,0.1676484542
290,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.0912225445,0.219496685,0.0,0.3144764013,0.2915994946,0.0832048747
3761,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2231838867,0.3074048235,0.0,0.2784846155,0.1058430391,0.0850836352
3613,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1598880864,0.1421939576,0.0507930857,0.2322911712,0.2424052018,0.1724284973
5032,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1093325483,0.3276400185,0.0631076971,0.2484872964,0.148104438,0.1033280017
3989,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1543187974,0.4102128505,0.0714647772,0.1957932484,0.1071314121,0.0610789144
3077,?,N,DISAGREEMENT,NONIRONIC,91,OBJECTIVE,0.1914325615,0.2435043562,0.0,0.2788684231,0.1301026898,0.1560919693
1051,?,P+,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1291667629,0.1550622898,0.2554925845,0.2463485758,0.1144204362,0.0995093508
4907,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.1587143351,0.3809843271,0.0512827892,0.2384941244,0.0745045363,0.0960198879
4296,?,P,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.1623640053,0.2779775815,0.0505169589,0.1871748024,0.1899124663,0.1320541856
4665,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1054838408,0.4447471416,0.022127681,0.2282174836,0.1805840691,0.0188397839
4832,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1512640273,0.1492872976,0.0179496913,0.1732025643,0.3341724383,0.1741239813
2228,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.1804691453,0.1756027445,0.0263904312,0.3480384263,0.139639313,0.1298599398
2486,?,P,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.1842477193,0.3520506253,0.0273637761,0.1975033291,0.1410606871,0.0977738631
1052,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1405415755,0.082251146,0.3386349017,0.1004079684,0.0574937213,0.2806706871
2796,?,P+,AGREEMENT,NONIRONIC,98,SUBJECTIVE,0.1393174344,0.3690982515,0.0574340621,0.295964774,0.0885409307,0.0496445474
685,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2113068577,0.1359623594,0.0351108516,0.2887231112,0.0778894691,0.251007351
3303,?,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.153123735,0.3292190611,0.0268988992,0.1722634421,0.1700588969,0.1484359656
2396,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.157074281,0.2505168975,0.0,0.187427916,0.215498074,0.1894828315
2108,?,NEU,DISAGREEMENT,IRONIC,76,SUBJECTIVE,0.2678151629,0.0799714067,0.0922135887,0.0645312062,0.365305347,0.1301632885
1727,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2113068577,0.1359623594,0.0351108516,0.2887231112,0.0778894691,0.251007351
1551,?,NEU,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.16414753,0.3249410537,0.0,0.3382207778,0.1183241454,0.0543664931
1746,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1798472329,0.2259430345,0.0601661403,0.2037591523,0.1921440592,0.1381403807
3286,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1685921511,0.2611414865,0.0186571247,0.3622177082,0.1098101862,0.0795813433
1492,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1539631123,0.3310685693,0.0504008552,0.164745181,0.1997690252,0.1000532571
4559,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1201392053,0.351642349,0.0585740231,0.204494987,0.1739311596,0.091218276
4498,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.165025627,0.323512506,0.048882089,0.2043240336,0.1280413189,0.1302144256
396,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.2432581287,0.1286756724,0.0341792865,0.106532688,0.149342602,0.3380116223
2580,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2113068577,0.1359623594,0.0351108516,0.2887231112,0.0778894691,0.251007351
3202,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.0820521292,0.3414238742,0.024550263,0.4025925944,0.1069253038,0.0424558354
2193,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1552525031,0.1843478698,0.0308745189,0.2685025654,0.0983829742,0.2626395686
50,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1845334958,0.301742407,0.0745077241,0.1514602306,0.1705257928,0.1172303497
2794,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1294459464,0.2549876014,0.0667390789,0.2990028642,0.1350055218,0.1148189872
354,?,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.0685649044,0.1064323477,0.0,0.3130976734,0.0352827062,0.4766223683
572,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1181013945,0.4249343581,0.0414178533,0.2284263773,0.1245806462,0.0625393706
4804,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1428374846,0.1594228796,0.1213061783,0.2592066153,0.2035498811,0.1136769611
2716,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1674615935,0.3528870886,0.0,0.3550436684,0.0780791847,0.0465284647
4389,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1837580121,0.2730790202,0.0919675697,0.1930706271,0.168804454,0.089320317
4164,?,P,AGREEMENT,NONIRONIC,97,OBJECTIVE,0.1443911336,0.2837718206,0.0593550829,0.2428996335,0.1551934286,0.1143889008
1677,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.098075073,0.4483055876,0.0319714846,0.207611614,0.1844649509,0.0295712899
4368,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1150835778,0.1010494986,0.0608371657,0.1573895771,0.3824214608,0.1832187199
1469,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1204193791,0.4273052713,0.046381232,0.2904736646,0.0782286495,0.0371918035
84,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2059384581,0.1552752977,0.0445487681,0.2890591344,0.0759682585,0.2292100832
3611,?,?,?,?,?,?,0.1682778383,0.1730042145,0.1609563888,0.167991812,0.1642816755,0.1654880708
4769,?,P,AGREEMENT,NONIRONIC,98,OBJECTIVE,0.1708473113,0.145154234,0.0367269147,0.1447450627,0.2671796543,0.2353468231
